Time,Var1
63.56초,0.005857375
63.605초,0.007829131
63.656초,0.006951434
63.706초,0.009456829
63.757초,0.009322326
63.807초,0.007200331
63.858초,0.006937404
63.903초,0.006235304
63.959초,0.002464466
64.004초,0.004327391
64.055초,0.004119562
64.105초,0.004151108
64.156초,0.004780453
64.206초,0.00648353
64.257초,0.00600916
64.307초,0.005513639
64.358초,0.007870562
64.403초,0.01081429
64.459초,0.01545435
64.505초,0.01432061
64.555초,0.01101537
64.611초,0.01221774
64.656초,0.01215667
64.707초,0.009667186
64.757초,0.008074887
64.808초,0.01032562
64.858초,0.01250487
64.904초,0.01039048
64.959초,0.008682516
65.005초,0.008391832
65.055초,0.006814679
65.106초,0.004007941
65.156초,0.004676588
65.207초,0.008305345
65.257초,0.01287082
65.308초,0.01429626
65.358초,0.009980801
65.404초,0.007765372
65.454초,0.006279054
65.51초,0.006936229
65.555초,0.006840623
65.606초,0.006886842
65.656초,0.0005674646
65.707초,-0.002678278
65.758초,-0.003433888
65.803초,0.0006942603
65.859초,0.00634515
65.909초,0.00491058
65.955초,0.009465238
66.01초,0.01285413
66.056초,0.00964754
66.106초,0.01190972
66.157초,0.01653265
66.207초,0.01671144
66.258초,0.01592116
66.303초,0.01719001
66.359초,0.01765505
66.409초,0.01734271
66.455초,0.01944978
66.505초,0.02164813
66.556초,0.01922809
66.606초,0.022516
66.657초,0.01940254
66.707초,0.01496407
66.758초,0.01893846
66.808초,0.0180393
66.854초,0.0158629
66.909초,0.01927141
66.955초,0.0180168
67.005초,0.01528489
67.056초,0.01616452
67.106초,0.01585229
67.157초,0.01674025
67.208초,0.01910644
67.258초,0.01643456
67.309초,0.01347201
67.354초,0.01368408
67.41초,0.01166999
67.455초,0.01309057
67.506초,0.0133768
67.556초,0.01434746
67.607초,0.01676746
67.657초,0.01730807
67.708초,0.01687711
67.758초,0.01889531
67.809초,0.01888986
67.854초,0.01628443
67.905초,0.01363419
67.961초,0.01182328
68.006초,0.01325265
68.056초,0.01618883
68.107초,0.01435406
68.157초,0.01028266
68.208초,0.0109775
68.253초,0.01151641
68.309초,0.01445773
68.354초,0.01556543
68.405초,0.01339786
68.455초,0.01426486
68.506초,0.01960201
68.557초,0.02086905
68.607초,0.01840524
68.658초,0.01787674
68.708초,0.01579041
68.754초,0.0168457
68.809초,0.01911705
68.86초,0.02226111
68.905초,0.01993393
68.956초,0.02131995
69.006초,0.02271639
69.057초,0.02451516
69.107초,0.02227064
69.158초,0.01825316
69.208초,0.01587682
69.254초,0.01464193
69.304초,0.01294164
69.36초,0.01138006
69.405초,0.009969383
69.456초,0.01047142
69.506초,0.006109474
69.557초,0.003965728
69.607초,0.009186019
69.653초,0.01119741
69.708초,0.009932969
69.759초,0.009879164
69.804초,0.01112093
69.86초,0.01016151
69.905초,0.01166584
69.956초,0.01250541
70.007초,0.009472739
70.057초,0.008043702
70.108초,0.01087338
70.158초,0.01341007
70.209초,0.01154744
70.259초,0.01097739
70.305초,0.01028786
70.355초,0.01304974
70.406초,0.009732228
70.456초,0.005928501
70.507초,0.01005339
70.557초,0.009866117
70.608초,0.006773271
70.658초,0.007761968
70.704초,0.009313513
70.759초,0.008184147
70.805초,0.007577663
70.855초,0.007981982
70.906초,0.006552076
70.956초,0.00513171
71.007초,0.006585628
71.057초,0.01016485
71.108초,0.009905037
71.158초,0.006069994
71.204초,0.004407893
71.26초,0.006545599
71.305초,0.008376298
71.356초,0.0100382
71.406초,0.01153054
71.457초,0.007598012
71.507초,0.007994229
71.558초,0.01421484
71.608초,0.01824792
71.659초,0.02440249
71.704초,0.03228019
71.755초,0.04436194
71.805초,0.05940883
71.856초,0.0634757
71.906초,0.0541011
71.957초,0.03715193
72.007초,0.01610414
72.058초,0.01096639
72.103초,0.01085585
72.159초,0.0003066208
72.204초,-0.009119668
72.255초,-0.02637906
72.31초,-0.04741804
72.356초,-0.06491514
72.406초,-0.07668572
72.457초,-0.08275691
72.507초,-0.08150154
72.558초,-0.0833994
72.603초,-0.08506478
72.659초,-0.07827487
72.71초,-0.06611539
72.755초,-0.05320381
72.806초,-0.03586476
72.856초,-0.0190155
72.907초,-0.0111751
72.957초,0.0002572117
73.008초,-0.0004847045
73.058초,-0.01143775
73.104초,-0.02866076
73.154초,-0.05956048
73.21초,-0.0956242
73.255초,-0.1139088
73.306초,-0.1237797
73.356초,-0.1297216
73.407초,-0.1248982
73.457초,-0.1192438
73.503초,-0.1124158
73.558초,-0.09647179
73.609초,-0.06991376
73.654초,-0.05026115
73.71초,-0.02706854
73.755초,-0.008202294
73.806초,0.005548978
73.856초,0.015616
73.907초,0.01608118
73.957초,0.01730016
74.008초,0.02321171
74.059초,0.03224746
74.109초,0.04135478
74.155초,0.0487554
74.205초,0.05535099
74.256초,0.06117332
74.306초,0.06082527
74.357초,0.06546952
74.407초,0.06777979
74.458초,0.06560448
74.508초,0.06459709
74.554초,0.06041358
74.609초,0.058955
74.655초,0.05577
74.705초,0.04927365
74.756초,0.04516303
74.806초,0.03504856
74.857초,0.0266064
74.907초,0.01861737
74.958초,0.01901384
75.008초,0.01926006
75.054초,0.0207482
75.109초,0.01676547
75.155초,0.0169469
75.206초,0.02160676
75.256초,0.0181147
75.306초,0.01815942
75.357초,0.02323045
75.407초,0.02135579
75.458초,0.02092305
75.509초,0.02403257
75.554초,0.02312521
75.604초,0.02205038
75.66초,0.02299809
75.706초,0.02665047
75.756초,0.02469347
75.807초,0.0236454
75.858초,0.02494512
75.908초,0.02614031
75.953초,0.02560622
76.009초,0.02301019
76.054초,0.01997911
76.105초,0.0199935
76.16초,0.02013554
76.206초,0.02215237
76.256초,0.02632304
76.307초,0.02253056
76.358초,0.02063172
76.408초,0.0226509
76.453초,0.02246467
76.509초,0.02202466
76.559초,0.02341011
76.605초,0.02315587
76.655초,0.02776525
76.706초,0.02787499
76.756초,0.02458083
76.807초,0.02486605
76.858초,0.02705198
76.908초,0.0250973
76.959초,0.02254519
77.004초,0.0214955
77.06초,0.02429537
77.105초,0.02468767
77.156초,0.02034471
77.206초,0.02328976
77.257초,0.02427661
77.307초,0.02627463
77.353초,0.03068732
77.408초,0.03095281
77.459초,0.02874429
77.504초,0.03038803
77.56초,0.03100741
77.605초,0.02674944
77.656초,0.02642069
77.706초,0.02721598
77.757초,0.02398115
77.807초,0.02250771
77.858초,0.0250114
77.903초,0.02704672
77.959초,0.0242089
78.004초,0.02268753
78.055초,0.02097211
78.105초,0.02249906
78.156초,0.01983244
78.207초,0.02097691
78.257초,0.02065038
78.308초,0.0223461
78.358초,0.01820466
78.404초,0.01746884
78.459초,0.01899214
78.505초,0.01915763
78.555초,0.01932481
78.606초,0.01595991
78.656초,0.01395213
78.707초,0.01126936
78.757초,0.01311099
78.808초,0.01035333
78.858초,0.008312618
78.904초,0.007692682
78.959초,0.008502921
79.005초,0.01086359
79.055초,0.01112631
79.106초,0.009961289
79.156초,0.004178086
79.207초,0.002453009
79.257초,0.0006629034
79.308초,0.001101401
79.358초,-0.000849349
79.404초,-0.001323603
79.454초,-0.002636172
79.51초,-0.001741942
79.555초,-0.00106027
79.606초,0.0009408566
79.657초,8.11329e-05
79.707초,-0.001161901
79.758초,-0.001194869
79.803초,-0.001252943
79.859초,0.0009104467
79.909초,0.001124362
79.955초,0.0008721644
80.01초,-0.00196701
80.056초,-0.0006400446
80.106초,0.0008935833
80.157초,0.0001844345
80.207초,0.001253863
80.258초,-0.0008788882
80.303초,-0.002489786
80.359초,-0.002242293
80.409초,0.001994913
80.455초,0.003759544
80.505초,0.003499054
80.556초,0.004136885
80.606초,0.002292186
80.657초,0.002183123
80.707초,0.0005134566
80.758초,-0.001307319
80.809초,-0.002286218
80.854초,-0.003753467
80.91초,-0.000910254
80.955초,0.00487825
81.006초,0.01226964
81.056초,0.01424514
81.107초,0.01628531
81.157초,0.01654049
81.208초,0.01585759
81.258초,0.01678587
81.309초,0.01569927
81.354초,0.01448024
81.41초,0.01511301
81.455초,0.01902699
81.506초,0.02327638
81.556초,0.02197384
81.607초,0.01953692
81.657초,0.01622371
81.708초,0.0131196
81.758초,0.009182689
81.809초,0.007319537
81.854초,0.007994933
81.905초,0.009031834
81.955초,0.01167059
82.006초,0.01564982
82.056초,0.0117221
82.107초,0.01432408
82.157초,0.01642387
82.208초,0.01894814
82.253초,0.0187475
82.309초,0.01480271
82.354초,0.01533194
82.405초,0.01530757
82.456초,0.01671599
82.506초,0.01734408
82.557초,0.01622798
82.607초,0.01455505
82.658초,0.0147945
82.708초,0.01609475
82.754초,0.01669285
82.809초,0.02009872
82.855초,0.01805831
82.905초,0.01524242
82.956초,0.01947885
83.006초,0.01849313
83.057초,0.01631532
83.107초,0.01735652
83.158초,0.01988891
83.208초,0.02137498
83.254초,0.02161549
83.304초,0.02244519
83.36초,0.02048959
83.405초,0.0203447
83.456초,0.01764181
83.506초,0.01404606
83.557초,0.01259968
83.607초,0.01489374
83.653초,0.02070701
83.708초,0.02577684
83.759초,0.02866451
83.805초,0.02731336
83.86초,0.02551798
83.906초,0.02210625
83.956초,0.02088069
84.007초,0.01821585
84.057초,0.01809987
84.108초,0.02119316
84.153초,0.02353806
84.209초,0.02240761
84.259초,0.02262785
84.305초,0.02290016
84.355초,0.02212733
84.406초,0.02103944
84.456초,0.02027157
84.507초,0.01810631
84.557초,0.01737181
84.608초,0.0200067
84.658초,0.02109191
84.704초,0.02267591
84.759초,0.0201309
84.805초,0.01939386
84.855초,0.02002188
84.906초,0.02031624
84.956초,0.02136534
85.007초,0.01781436
85.057초,0.01793657
85.108초,0.01432111
85.159초,0.0155718
85.204초,0.01851002
85.26초,0.01922438
85.305초,0.02277365
85.356초,0.02698514
85.406초,0.03014176
85.457초,0.03250379
85.507초,0.03299953
85.558초,0.03113529
85.608초,0.0303637
85.659초,0.03086856
85.704초,0.03115873
85.755초,0.02583889
85.805초,0.02182032
85.856초,0.02464352
85.906초,0.02508444
85.957초,0.01882002
86.007초,0.0172665
86.058초,0.02154024
86.103초,0.02127947
86.159초,0.02348006
86.204초,0.02410397
86.255초,0.02048365
86.31초,0.01782875
86.356초,0.01822792
86.406초,0.01760004
86.457초,0.01934427
86.507초,0.02117243
86.558초,0.02112577
86.603초,0.01992599
86.659초,0.02036139
86.71초,0.01641556
86.755초,0.01390432
86.806초,0.0135387
86.856초,0.01938555
86.907초,0.01736089
86.957초,0.01658738
87.008초,0.01819614
87.058초,0.0156644
87.104초,0.01888778
87.154초,0.02038547
87.21초,0.01827375
87.255초,0.01855046
87.306초,0.02202765
87.356초,0.02243595
87.407초,0.02000075
87.457초,0.02008159
87.503초,0.01909561
87.558초,0.01652799
87.609초,0.01585413
87.654초,0.01479993
87.71초,0.01160937
87.755초,0.009277566
87.806초,0.01277694
87.856초,0.0170783
87.907초,0.0158218
87.958초,0.01179259
88.008초,0.01147076
88.059초,0.01371891
88.109초,0.01699916
88.155초,0.01732852
88.205초,0.01434693
88.256초,0.0125595
88.306초,0.01284655
88.357초,0.0161678
88.407초,0.02079931
88.458초,0.02352898
88.508초,0.02276881
88.554초,0.02145756
88.609초,0.02601313
88.655초,0.02469985
88.705초,0.02093901
88.756초,0.01980775
88.806초,0.02090715
88.857초,0.01822102
88.907초,0.01361182
88.958초,0.01243489
89.008초,0.01229741
89.054초,0.01096057
89.109초,0.01319027
89.155초,0.01240605
89.206초,0.01253362
89.256초,0.01321598
89.306초,0.009301677
89.357초,0.006074717
89.408초,0.007017787
89.458초,0.009868667
89.509초,0.01105246
89.554초,0.009287784
89.605초,0.007989796
89.655초,0.003087002
89.706초,0.0002160951
89.756초,0.002295734
89.807초,0.0006880173
89.857초,-0.002834416
89.908초,0.001118812
89.954초,0.003957679
90.009초,0.005314071
90.055초,0.006965169
90.105초,0.006458244
90.16초,0.007803837
90.206초,0.01000308
90.256초,0.00950819
90.307초,0.007582613
90.358초,0.002536207
90.408초,0.002737032
90.454초,0.00450046
90.509초,0.007531019
90.559초,0.009724878
90.605초,0.00741945
90.656초,0.005793239
90.706초,0.002393784
90.757초,0.001504935
90.807초,0.002903885
90.858초,0.00710026
90.908초,0.009765224
90.959초,0.01445778
91.004초,0.01229612
91.06초,0.01037423
91.105초,0.008653199
91.156초,0.007617895
91.206초,0.01294255
91.257초,0.01730646
91.307초,0.0220963
91.353초,0.02054543
91.408초,0.02470224
91.459초,0.03021771
91.504초,0.03053374
91.56초,0.02495525
91.605초,0.02123608
91.656초,0.0153606
91.706초,0.01687825
91.757초,0.02143187
91.807초,0.02762045
91.858초,0.03576949
91.903초,0.04410874
91.959초,0.05623614
92.005초,0.06761862
92.055초,0.07068991
92.105초,0.06100943
92.156초,0.05903319
92.207초,0.05578538
92.257초,0.05162264
92.308초,0.04077956
92.358초,0.0280657
92.404초,0.01843019
92.459초,0.01111332
92.505초,0.007934102
92.555초,0.007495402
92.606초,0.01186341
92.656초,0.01316417
92.707초,0.01153126
92.757초,0.01151249
92.808초,0.01154627
92.858초,0.0128156
92.904초,0.01232561
92.959초,0.009987134
93.005초,0.006380766
93.055초,0.007078243
93.106초,0.01274096
93.156초,0.0184396
93.207초,0.02120262
93.257초,0.02609991
93.308초,0.04163438
93.358초,0.06406533
93.404초,0.0735136
93.454초,0.07763078
93.51초,0.07984065
93.556초,0.07478621
93.606초,0.07044582
93.657초,0.07644759
93.707초,0.08676186
93.758초,0.1056823
93.803초,0.1091806
93.859초,0.09877782
93.904초,0.08756611
93.955초,0.07228588
94.01초,0.06173864
94.056초,0.06179211
94.106초,0.05766094
94.157초,0.04611291
94.207초,0.04124722
94.258초,0.03476446
94.303초,0.03320166
94.359초,0.04644105
94.409초,0.06541176
94.455초,0.08109205
94.505초,0.1026748
94.556초,0.113006
94.606초,0.1225776
94.657초,0.1372783
94.708초,0.137355
94.758초,0.1219645
94.808초,0.114444
94.854초,0.1165972
94.91초,0.123952
94.955초,0.1217655
95.006초,0.1032013
95.056초,0.07451647
95.107초,0.04856919
95.157초,0.04136128
95.208초,0.03609535
95.258초,0.03033386
95.309초,0.0190573
95.354초,0.0004260542
95.41초,-0.02058201
95.455초,-0.03372906
95.506초,-0.04787899
95.556초,-0.05287375
95.607초,-0.04689519
95.657초,-0.04650958
95.708초,-0.04347005
95.758초,-0.0404697
95.809초,-0.03995865
95.854초,-0.03620822
95.905초,-0.03158538
95.955초,-0.02806733
96.006초,-0.02375671
96.056초,-0.02188442
96.107초,-0.01913111
96.157초,-0.01866791
96.208초,-0.02104312
96.253초,-0.01961171
96.309초,-0.01642489
96.36초,-0.01335102
96.405초,-0.009295095
96.461초,-0.0073976
96.506초,-0.005200449
96.557초,-0.005730514
96.607초,-0.003443282
96.658초,0.001989458
96.708초,0.004127625
96.754초,0.003022216
96.809초,0.004089721
96.855초,0.005645366
96.905초,0.007310241
96.956초,0.01003418
97.006초,0.01159759
97.057초,0.008918857
97.107초,0.005674592
97.158초,0.002230401
97.208초,0.003324552
97.254초,0.005354843
97.304초,0.003186491
97.36초,0.003845299
97.405초,0.00300134
97.456초,0.001584984
97.506초,0.004724422
97.557초,0.003980733
97.607초,0.007369062
97.653초,0.007850192
97.709초,0.005414265
97.759초,0.005921712
97.805초,0.007769329
97.86초,0.01234294
97.906초,0.01291864
97.956초,0.01115118
98.007초,0.009152969
98.057초,0.005500576
98.108초,0.004876236
98.153초,0.005508151
98.209초,0.003734766
98.259초,0.002920568
98.305초,0.002902301
98.355초,0.006072554
98.406초,0.007318124
98.456초,0.001843649
98.507초,0.002760384
98.557초,0.001362449
98.608초,0.002664197
98.658초,0.002099242
98.704초,0.004814324
98.759초,0.008013126
98.805초,0.009174018
98.855초,0.0109065
98.906초,0.008835558
98.956초,0.006176441
99.007초,0.007638077
99.057초,0.009112336
99.108초,0.009929402
99.159초,0.008866545
99.204초,0.01179102
99.26초,0.01268344
99.305초,0.01230226
99.356초,0.0081157
99.406초,0.009059016
99.457초,0.01072642
99.507초,0.01394933
99.558초,0.01089227
99.608초,0.01264897
99.659초,0.01019157
99.704초,0.008764106
99.755초,0.007998761
99.805초,0.006991255
99.856초,0.007975468
99.907초,0.008814421
99.957초,0.01385865
100.01초,0.01825411
100.06초,0.01821488
100.1초,0.01648541
100.16초,0.01711286
100.2초,0.01779285
100.25초,0.01868054
100.31초,0.01869949
100.36초,0.01508771
100.41초,0.01475763
100.46초,0.01034061
100.51초,0.005865236
100.56초,0.007610676
100.6초,0.008194814
100.66초,0.009700729
100.71초,0.007701288
100.76초,0.005843461
100.81초,0.00853479
100.86초,0.01060597
100.91초,0.01400923
100.96초,0.01335235
101.01초,0.01536454
101.06초,0.01809357
101.1초,0.01992686
101.15초,0.01866513
101.21초,0.01382572
101.26초,0.008354162
101.31초,0.004510646
101.36초,0.003365477
101.41초,0.0002492165
101.46초,-0.0002097408
101.5초,-0.004687027
101.56초,-0.007168963
101.61초,-0.002226303
101.65초,-0.00285176
101.71초,-0.004490436
101.76초,-0.005432955
101.81초,-0.006294999
101.86초,-0.003818366
101.91초,-0.005566302
101.96초,-0.007955736
102.01초,-0.004383949
102.06초,-0.00210425
102.11초,-0.001351872
102.15초,-0.003244985
102.21초,-0.0005198852
102.26초,-0.002961728
102.31초,-0.002975933
102.36초,-0.00270685
102.41초,-0.006174796
102.46초,-0.003817814
102.51초,-0.001673485
102.55초,-0.005101004
102.61초,-0.005891426
102.65초,-0.003793393
102.71초,-0.0007369662
102.76초,0.001163059
102.81초,0.00392122
102.86초,0.005033595
102.91초,0.005656933
102.96초,0.00790909
103.01초,0.008456706
103.05초,0.01101055
103.11초,0.01005757
103.15초,0.01240351
103.21초,0.01400918
103.26초,0.0110643
103.31초,0.01416686
103.36초,0.0180819
103.41초,0.01714715
103.46초,0.0181987
103.51초,0.01672668
103.55초,0.01933633
103.6초,0.02135062
103.66초,0.01899362
103.71초,0.01467484
103.76초,0.01369107
103.81초,0.01348558
103.86초,0.01027161
103.91초,0.006288134
103.95초,0.002918451
104.01초,-0.006397434
104.05초,-0.01068329
104.1초,-0.006991266
104.16초,-0.007394944
104.21초,-0.00599031
104.26초,6.108248e-06
104.31초,0.001715317
104.36초,-0.0003005813
104.41초,-0.001055995
104.45초,-0.0002393517
104.51초,0.001645732
104.56초,0.005683624
104.6초,0.00898024
104.66초,0.006758071
104.71초,0.003421015
104.76초,0.005565044
104.81초,0.01332544
104.86초,0.02033124
104.91초,0.02147813
104.96초,0.01894364
105초,0.01618387
105.06초,0.0127547
105.11초,0.006741963
105.16초,-0.004325106
105.21초,-0.02028273
105.26초,-0.02955277
105.31초,-0.03719933
105.35초,-0.0516936
105.41초,-0.06496707
105.46초,-0.06906562
105.5초,-0.06853031
105.55초,-0.06373709
105.61초,-0.05789063
105.66초,-0.06317198
105.71초,-0.06819461
105.76초,-0.06981213
105.81초,-0.06713617
105.86초,-0.06387169
105.91초,-0.06377394
105.96초,-0.05770696
106초,-0.04664539
106.05초,-0.03331224
106.11초,-0.02154926
106.16초,-0.007641272
106.21초,0.01287244
106.26초,0.03721365
106.31초,0.05131818
106.36초,0.05648479
106.4초,0.06044395
106.46초,0.05915258
106.5초,0.04709646
106.56초,0.02825251
106.61초,0.01356649
106.66초,0.007344681
106.71초,0.003453942
106.76초,0.002392263
106.81초,0.004148197
106.86초,0.001999632
106.9초,0.003647146
106.96초,0.0007589755
107초,-0.002017994
107.06초,0.003426553
107.11초,0.006860899
107.16초,0.008146064
107.21초,0.007261562
107.26초,-0.003234184
107.31초,-0.006760791
107.36초,-0.0009997446
107.4초,0.001421466
107.45초,0.005660853
107.51초,0.01315623
107.56초,0.01476762
107.61초,0.0145995
107.66초,0.01242695
107.71초,0.008916046
107.76초,0.01516075
107.8초,0.02309638
107.86초,0.03153832
107.9초,0.04117243
107.95초,0.04706049
108.01초,0.05229578
108.06초,0.05664948
108.11초,0.05311337
108.16초,0.0538011
108.21초,0.05116113
108.26초,0.04690957
108.3초,0.04790185
108.36초,0.04572146
108.41초,0.03932875
108.45초,0.03839831
108.51초,0.03838894
108.56초,0.03747202
108.61초,0.03690726
108.66초,0.03658492
108.7초,0.03505206
108.76초,0.03800282
108.81초,0.03821695
108.85초,0.03556217
108.91초,0.02900835
108.95초,0.02993814
109.01초,0.03187759
109.06초,0.03177207
109.11초,0.02974849
109.16초,0.02804897
109.21초,0.0286885
109.26초,0.03008543
109.31초,0.03338859
109.35초,0.03628759
109.41초,0.03717601
109.46초,0.03819285
109.51초,0.03708148
109.56초,0.03368428
109.61초,0.03199714
109.66초,0.0319142
109.71초,0.02934547
109.76초,0.02596192
109.81초,0.0249943
109.85초,0.02762716
109.9초,0.02493538
109.96초,0.02440114
110.01초,0.0264313
110.06초,0.02245681
110.11초,0.02251839
110.16초,0.02680229
110.21초,0.02988903
110.25초,0.03334986
110.31초,0.03404564
110.35초,0.03377419
110.41초,0.03697238
110.46초,0.03704454
110.51초,0.03520724
110.56초,0.03023552
110.61초,0.02703175
110.66초,0.0258089
110.71초,0.02963985
110.75초,0.03405843
110.8초,0.03557654
110.86초,0.0360845
110.91초,0.03102045
110.96초,0.03273323
111.01초,0.03415054
111.06초,0.03053521
111.11초,0.03008256
111.16초,0.02413551
111.21초,0.02206962
111.25초,0.01994801
111.3초,0.02101534
111.36초,0.02505568
111.41초,0.02668055
111.46초,0.02639184
111.51초,0.02525748
111.56초,0.02325174
111.61초,0.02788968
111.65초,0.03165959
111.71초,0.03349361
111.76초,0.03145272
111.8초,0.02721724
111.86초,0.02640263
