Time,Var1
83.506초,-2.743263
83.557초,-2.741187
83.607초,-2.739938
83.653초,-2.740035
83.708초,-2.739685
83.759초,-2.74095
83.805초,-2.742518
83.86초,-2.745167
83.906초,-2.747759
83.956초,-2.75137
84.007초,-2.755056
84.057초,-2.759367
84.108초,-2.763966
84.153초,-2.768338
84.209초,-2.774568
84.259초,-2.780938
84.305초,-2.78764
84.355초,-2.795092
84.406초,-2.80297
84.456초,-2.809947
84.507초,-2.815472
84.557초,-2.820375
84.608초,-2.824357
84.658초,-2.82842
84.704초,-2.83118
84.759초,-2.834025
84.805초,-2.836123
84.855초,-2.838582
84.906초,-2.840244
84.956초,-2.842455
85.007초,-2.84299
85.057초,-2.84268
85.108초,-2.841861
85.159초,-2.840207
85.204초,-2.839006
85.26초,-2.837049
85.305초,-2.834256
85.356초,-2.83091
85.406초,-2.827394
85.457초,-2.824433
85.507초,-2.821797
85.558초,-2.819558
85.608초,-2.816613
85.659초,-2.813844
85.704초,-2.810603
85.755초,-2.808045
85.805초,-2.804466
85.856초,-2.800341
85.906초,-2.797731
85.957초,-2.796643
86.007초,-2.79514
86.058초,-2.794288
86.103초,-2.793642
86.159초,-2.792947
86.204초,-2.79234
86.255초,-2.791402
86.31초,-2.791203
86.356초,-2.791288
86.406초,-2.790496
86.457초,-2.789219
86.507초,-2.788017
86.558초,-2.787081
86.603초,-2.786798
86.659초,-2.786616
86.71초,-2.786337
86.755초,-2.786772
86.806초,-2.786919
86.856초,-2.787762
86.907초,-2.789263
86.957초,-2.789332
87.008초,-2.78956
87.058초,-2.790063
87.104초,-2.79039
87.154초,-2.791404
87.21초,-2.792261
87.255초,-2.792712
87.306초,-2.793487
87.356초,-2.793984
87.407초,-2.794713
87.457초,-2.795475
87.503초,-2.795965
87.558초,-2.796438
87.609초,-2.796106
87.654초,-2.794878
87.71초,-2.79364
87.755초,-2.793023
87.806초,-2.792394
87.856초,-2.791889
87.907초,-2.790515
87.958초,-2.788637
88.008초,-2.786336
88.059초,-2.784074
88.109초,-2.781268
88.155초,-2.778539
88.205초,-2.775308
88.256초,-2.772573
88.306초,-2.769828
88.357초,-2.766763
88.407초,-2.763786
88.458초,-2.760868
88.508초,-2.7581
88.554초,-2.755764
88.609초,-2.752554
88.655초,-2.750312
88.705초,-2.748097
88.756초,-2.746181
88.806초,-2.744484
88.857초,-2.743077
88.907초,-2.74181
88.958초,-2.740365
89.008초,-2.739973
