Time,Var1
50.105초,-0.000155148605699651
50.11초,-0.000213052262552083
50.115초,-0.000171093211974949
50.12초,-0.000490134756546468
50.125초,8.68474817252718e-05
50.13초,-0.00062389939557761
50.135초,-0.00132872117683291
50.14초,-0.000228651944780722
50.145초,-0.000236153893638402
50.15초,-0.000157699512783438
50.156초,-0.000676615862175822
50.161초,-0.000221313734073192
50.166초,0.000348529138136655
50.171초,-6.57182463328354e-05
50.176초,-0.000404851190978661
50.181초,-0.000384745770134032
50.186초,-0.00063573382794857
50.191초,-0.000214684710954316
50.196초,-8.92682219273411e-05
50.201초,-0.000678807555232197
50.206초,-0.000326287292409688
50.211초,-0.000175240536918864
50.216초,-0.000559021544177085
50.221초,0.000408112246077508
50.226초,-0.00091815838823095
50.231초,3.53880022885278e-05
50.236초,0.000305589142953977
50.241초,-7.52628402551636e-05
50.246초,0.000794706807937473
50.252초,-0.00145325751509517
50.257초,0.00207037362270057
50.262초,-0.00297978706657887
50.267초,-0.00263107195496559
50.272초,0.000343635561875999
50.277초,-0.000665532250422984
50.282초,-0.0017315351869911
50.287초,0.00184269924648106
50.292초,-0.00207977509126067
50.297초,0.000962149759288877
50.302초,-0.00239676795899868
50.307초,0.00228640460409224
50.312초,-0.00216425070539117
50.317초,0.0017647841013968
50.322초,0.00119058263953775
50.327초,0.00164239981677383
50.332초,0.0023748844396323
50.337초,0.000712358334567398
50.342초,-0.00230495794676244
50.348초,-6.16592078586109e-05
50.353초,-0.00350821507163346
50.358초,-0.00271494756452739
50.363초,-0.00253258435986936
50.368초,-0.00331908278167248
50.373초,-0.00158745294902474
50.378초,-0.00083587208064273
50.383초,-0.00208583334460855
50.388초,0.000459430360933766
50.393초,-0.000883135013282299
50.398초,0.000807455100584775
50.403초,0.00098562310449779
50.408초,0.00288291950710118
50.413초,0.003800816135481
50.418초,0.00363654503598809
50.423초,0.00283202924765646
50.428초,-5.91821044508833e-05
50.433초,-0.00328121217899024
50.438초,-0.00416949857026339
50.444초,-0.00490636471658945
50.449초,-0.00309732742607594
50.454초,-0.00294047128409147
50.459초,-0.0015259109204635
50.464초,-0.00345245911739767
50.469초,-0.00330715347081423
50.474초,-0.0033040966372937
50.479초,0.000846919778268784
50.484초,0.00200987490825355
50.489초,0.00607366720214486
50.494초,0.00441614212468266
50.499초,0.000320356979500502
50.504초,0.00148450315464288
50.509초,0.00194900436326861
50.514초,0.00254094391129911
50.519초,-0.00857921037822962
50.524초,0.00521549396216869
50.529초,-0.00678025977686048
50.534초,-0.00115139503031969
50.54초,-0.00237303599715233
50.545초,0.00170172867365181
50.55초,-0.00958347786217928
50.555초,0.00293378718197346
50.56초,-0.00440075621008873
50.565초,0.00220132200047374
50.57초,-0.00277148233726621
50.575초,-0.000402025732910261
50.58초,0.000728600367438048
50.585초,0.0020927453879267
50.59초,0.00314785609953105
50.595초,0.0055360016413033
50.6초,-0.000869938579853624
50.605초,0.00505406362935901
50.61초,-0.0010620808461681
50.615초,-0.00125748221762478
50.62초,-0.0064646415412426
50.625초,-0.00409491546452045
50.63초,-0.00115557608660311
50.636초,-0.0042521352879703
50.641초,0.00180139695294201
50.646초,0.00295007554814219
50.651초,0.00110071524977684
50.656초,0.00271025323309004
50.661초,-0.00741470837965608
50.666초,-0.00359179335646331
50.671초,-0.00443741679191589
50.676초,-0.00468578282743692
50.681초,0.00111066200770438
50.686초,0.00485473545268178
50.691초,0.0103244250640273
50.696초,0.00634982390329242
50.701초,0.00601538689807057
50.706초,-0.0102269006893039
50.711초,-0.00560473557561636
50.716초,-0.0048242611810565
50.721초,-0.00751025369390845
50.726초,0.000225515061174519
50.732초,0.00641186442226171
50.737초,0.00648300629109144
50.742초,0.000293883349513635
50.747초,-0.00163476471789181
50.752초,-0.00799218378961086
50.757초,-0.00982584059238434
50.762초,-0.00744030019268394
50.767초,0.000424335536081344
50.772초,0.00892730243504047
50.777초,0.0136186433956027
50.782초,0.0107693001627922
50.787초,0.00104215857572854
50.792초,-0.00620246725156903
50.797초,-0.0106730731204152
50.802초,-0.0117316022515297
50.807초,-0.00357307912781835
50.812초,0.00173497502692044
50.817초,0.0135774221271276
50.822초,0.0136392060667276
50.828초,2.92149525193963e-05
50.833초,-0.00312926946207881
50.838초,-0.0123568680137396
50.843초,-0.0159956011921167
50.848초,-0.0111754694953561
50.853초,0.000163067947141826
50.858초,0.0125991655513644
50.863초,0.0185137484222651
50.868초,0.00413480354472995
50.873초,0.0023055209312588
50.878초,-0.0108380597084761
50.883초,-0.013801614753902
50.888초,-0.0142418397590518
50.893초,0.00184396479744464
50.898초,0.00910985935479403
50.903초,0.0185886304825544
50.908초,0.00882857013493776
50.913초,0.00458395201712847
50.918초,-0.0112511711195111
50.923초,-0.0179717410355806
50.929초,-0.0168693196028471
50.934초,-0.00382321840152144
50.939초,0.00788674131035805
50.944초,0.015146765857935
50.949초,0.0132927969098091
